time,dt,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg
1786181235.469699,0.004174,0.999985,-0.001966,0.005016,-0.000069,-0.225307,0.574828,-0.009033
1786181235.475482,0.005784,0.999986,-0.001965,0.005013,-0.000066,-0.225212,0.574472,-0.008663
1786181235.479693,0.004211,0.999986,-0.001967,0.005007,-0.000066,-0.225402,0.573697,-0.008648
1786181235.485505,0.005811,0.999985,-0.001991,0.005013,-0.000075,-0.228158,0.574398,-0.009699
1786181235.489507,0.004002,0.999985,-0.001975,0.005013,-0.000068,-0.226377,0.574397,-0.008955
1786181235.495495,0.005988,0.999985,-0.001997,0.005025,-0.000071,-0.228845,0.575853,-0.009310
1786181235.499655,0.004159,0.999985,-0.001976,0.005025,-0.000053,-0.226474,0.575857,-0.007268
1786181235.505483,0.005828,0.999985,-0.001969,0.005032,-0.000047,-0.225663,0.576567,-0.006543
1786181235.509782,0.004299,0.999985,-0.001959,0.005025,-0.000054,-0.224553,0.575773,-0.007315
1786181235.515482,0.005700,0.999986,-0.001940,0.005012,-0.000063,-0.222386,0.574372,-0.008338
1786181235.519884,0.004402,0.999986,-0.001947,0.005005,-0.000061,-0.223119,0.573563,-0.008054
1786181235.525558,0.005674,0.999986,-0.001937,0.005005,-0.000066,-0.221997,0.573556,-0.008731
1786181235.529647,0.004089,0.999986,-0.001936,0.005010,-0.000062,-0.221928,0.574054,-0.008222
1786181235.535491,0.005844,0.999986,-0.001929,0.005010,-0.000043,-0.221100,0.574057,-0.006066
1786181235.539778,0.004286,0.999986,-0.001938,0.005014,-0.000045,-0.222082,0.574576,-0.006318
1786181235.545304,0.005526,0.999986,-0.001949,0.005014,-0.000051,-0.223350,0.574568,-0.006977
1786181235.549732,0.004428,0.999986,-0.001960,0.005009,-0.000056,-0.224637,0.574022,-0.007503
1786181235.555586,0.005854,0.999986,-0.001972,0.005006,-0.000062,-0.225980,0.573657,-0.008201
1786181235.559690,0.004104,0.999985,-0.001973,0.005011,-0.000059,-0.226163,0.574155,-0.007941
1786181235.565498,0.005808,0.999985,-0.001982,0.005020,-0.000050,-0.227124,0.575218,-0.006866
1786181235.569734,0.004236,0.999985,-0.001983,0.005022,-0.000043,-0.227308,0.575476,-0.006079
1786181235.575485,0.005751,0.999985,-0.001973,0.005019,-0.000040,-0.226160,0.575122,-0.005711
1786181235.579637,0.004152,0.999985,-0.001968,0.005017,-0.000040,-0.225588,0.574865,-0.005699
1786181235.585521,0.005884,0.999986,-0.001968,0.005004,-0.000043,-0.225498,0.573422,-0.006036
1786181235.589857,0.004336,0.999986,-0.001967,0.005004,-0.000043,-0.225429,0.573418,-0.006024
1786181235.595495,0.005638,0.999986,-0.001960,0.005010,-0.000031,-0.224638,0.574107,-0.004635
1786181235.599782,0.004287,0.999986,-0.001946,0.005010,-0.000024,-0.222992,0.574107,-0.003838
1786181235.605511,0.005729,0.999986,-0.001951,0.005016,-0.000014,-0.223590,0.574805,-0.002776
1786181235.609704,0.004193,0.999986,-0.001944,0.005016,-0.000021,-0.222764,0.574799,-0.003532
1786181235.615491,0.005787,0.999986,-0.001937,0.005010,-0.000033,-0.221980,0.574082,-0.004926
1786181235.619697,0.004206,0.999986,-0.001941,0.005005,-0.000040,-0.222434,0.573562,-0.005683
1786181235.625508,0.005811,0.999986,-0.001928,0.004993,-0.000034,-0.220917,0.572141,-0.004952
1786181235.629765,0.004256,0.999986,-0.001938,0.005002,-0.000045,-0.222161,0.573172,-0.006244
1786181235.635492,0.005727,0.999986,-0.001938,0.005005,-0.000045,-0.222070,0.573516,-0.006229
1786181235.639763,0.004271,0.999986,-0.001937,0.005005,-0.000045,-0.222003,0.573513,-0.006217
1786181235.645499,0.005736,0.999986,-0.001924,0.004999,-0.000044,-0.220512,0.572808,-0.006199
1786181235.649702,0.004203,0.999986,-0.001919,0.004996,-0.000042,-0.219929,0.572549,-0.005930
1786181235.655509,0.005807,0.999986,-0.001900,0.004987,-0.000036,-0.217704,0.571483,-0.005201
1786181235.659591,0.004082,0.999986,-0.001903,0.004985,-0.000034,-0.218135,0.571231,-0.004940
1786181235.665491,0.005900,0.999986,-0.001906,0.004988,-0.000037,-0.218405,0.571585,-0.005285
1786181235.669843,0.004353,0.999986,-0.001914,0.004993,-0.000050,-0.219415,0.572107,-0.006869
1786181235.675304,0.005461,0.999986,-0.001911,0.004987,-0.000047,-0.218992,0.571437,-0.006518
1786181235.679820,0.004516,0.999986,-0.001917,0.004992,-0.000052,-0.219753,0.571982,-0.007059
1786181235.685499,0.005679,0.999986,-0.001914,0.004995,-0.000043,-0.219306,0.572328,-0.006005
1786181235.689618,0.004118,0.999986,-0.001913,0.004992,-0.000045,-0.219243,0.572072,-0.006244
1786181235.695485,0.005867,0.999986,-0.001921,0.004989,-0.000038,-0.220217,0.571712,-0.005510
1786181235.699857,0.004372,0.999986,-0.001919,0.004989,-0.000038,-0.219881,0.571708,-0.005498
1786181235.705490,0.005633,0.999986,-0.001912,0.004989,-0.000029,-0.219094,0.571707,-0.004451
1786181235.709591,0.004101,0.999986,-0.001896,0.004983,-0.000025,-0.217272,0.570955,-0.003936
1786181235.715499,0.005908,0.999986,-0.001879,0.004979,-0.000028,-0.215379,0.570588,-0.004279
1786181235.719821,0.004322,0.999986,-0.001867,0.004975,-0.000033,-0.213997,0.570055,-0.004793
1786181235.725497,0.005677,0.999986,-0.001851,0.004966,-0.000020,-0.212161,0.569016,-0.003388
1786181235.730065,0.004567,0.999986,-0.001856,0.004961,-0.000020,-0.212646,0.568454,-0.003373
1786181235.735359,0.005294,0.999986,-0.001855,0.004958,-0.000020,-0.212562,0.568127,-0.003357
1786181235.739609,0.004250,0.999986,-0.001854,0.004960,-0.000015,-0.212489,0.568384,-0.002828
1786181235.745491,0.005882,0.999986,-0.001869,0.004960,-0.000028,-0.214206,0.568374,-0.004248
1786181235.749672,0.004181,0.999986,-0.001866,0.004960,-0.000017,-0.213872,0.568375,-0.002960
1786181235.755608,0.005936,0.999986,-0.001888,0.004969,-0.000035,-0.216335,0.569449,-0.005122
1786181235.759691,0.004083,0.999986,-0.001889,0.004967,-0.000035,-0.216520,0.569196,-0.005110
1786181235.765571,0.005880,0.999986,-0.001885,0.004958,-0.000041,-0.216075,0.568112,-0.005807
1786181235.769780,0.004209,0.999986,-0.001865,0.004951,-0.000044,-0.213699,0.567337,-0.006050
1786181235.775515,0.005735,0.999986,-0.001842,0.004945,-0.000044,-0.211157,0.566632,-0.006031
1786181235.779563,0.004048,0.999986,-0.001838,0.004943,-0.000039,-0.210594,0.566383,-0.005525
1786181235.785493,0.005930,0.999986,-0.001811,0.004936,-0.000023,-0.207587,0.565661,-0.003696
1786181235.789737,0.004243,0.999986,-0.001820,0.004941,-0.000028,-0.208561,0.566174,-0.004205
1786181235.795568,0.005832,0.999986,-0.001831,0.004941,-0.000024,-0.209889,0.566170,-0.003833
1786181235.799500,0.003932,0.999986,-0.001827,0.004937,-0.000031,-0.209354,0.565684,-0.004540
1786181235.805503,0.006002,0.999986,-0.001839,0.004940,-0.000050,-0.210746,0.566037,-0.006723
1786181235.809949,0.004446,0.999986,-0.001843,0.004942,-0.000049,-0.211218,0.566305,-0.006712
1786181235.815506,0.005558,0.999986,-0.001851,0.004945,-0.000040,-0.212138,0.566643,-0.005680
1786181235.819627,0.004121,0.999986,-0.001842,0.004952,-0.000029,-0.211054,0.567399,-0.004414
1786181235.825497,0.005870,0.999986,-0.001822,0.004948,-0.000020,-0.208801,0.567039,-0.003322
1786181235.829979,0.004482,0.999986,-0.001819,0.004944,-0.000015,-0.208451,0.566491,-0.002760
1786181235.835492,0.005513,0.999986,-0.001809,0.004935,-0.000021,-0.207361,0.565474,-0.003414
1786181235.839696,0.004204,0.999986,-0.001798,0.004930,-0.000016,-0.206006,0.564959,-0.002888
1786181235.845522,0.005826,0.999986,-0.001781,0.004930,-0.000016,-0.204136,0.564954,-0.002872
1786181235.849756,0.004235,0.999986,-0.001774,0.004935,-0.000005,-0.203281,0.565472,-0.001570
1786181235.855523,0.005767,0.999986,-0.001779,0.004941,0.000011,-0.203876,0.566178,0.000204
1786181235.859756,0.004233,0.999986,-0.001783,0.004945,0.000008,-0.204328,0.566690,-0.000045
1786181235.865355,0.005599,0.999986,-0.001773,0.004939,-0.000000,-0.203225,0.565998,-0.001052
1786181235.869673,0.004318,0.999986,-0.001771,0.004932,-0.000003,-0.202895,0.565203,-0.001301
1786181235.875494,0.005821,0.999986,-0.001770,0.004929,-0.000012,-0.202814,0.564839,-0.002350
1786181235.879721,0.004227,0.999986,-0.001776,0.004934,-0.000018,-0.203528,0.565348,-0.003114
1786181235.885356,0.005635,0.999986,-0.001784,0.004943,-0.000000,-0.204450,0.566383,-0.001039
1786181235.889585,0.004229,0.999986,-0.001793,0.004952,-0.000002,-0.205419,0.567411,-0.001289
1786181235.895502,0.005917,0.999986,-0.001798,0.004955,0.000001,-0.206044,0.567768,-0.000913
1786181235.899559,0.004056,0.999986,-0.001804,0.004952,-0.000012,-0.206737,0.567512,-0.002386
1786181235.905499,0.005940,0.999986,-0.001791,0.004940,-0.000018,-0.205200,0.566054,-0.003090
1786181235.909730,0.004231,0.999986,-0.001776,0.004937,-0.000020,-0.203586,0.565791,-0.003335
1786181235.915503,0.005773,0.999986,-0.001760,0.004941,-0.000005,-0.201715,0.566145,-0.001559
1786181235.919699,0.004196,0.999986,-0.001746,0.004943,0.000017,-0.200087,0.566407,0.001013
1786181235.925514,0.005815,0.999986,-0.001714,0.004943,0.000039,-0.196421,0.566410,0.003514
1786181235.929613,0.004098,0.999986,-0.001703,0.004941,0.000037,-0.195108,0.566156,0.003276
1786181235.935497,0.005884,0.999986,-0.001693,0.004928,0.000028,-0.193948,0.564711,0.002219
1786181235.940035,0.004538,0.999986,-0.001690,0.004921,0.000021,-0.193607,0.563873,0.001403
1786181235.945508,0.005472,0.999986,-0.001692,0.004921,0.000021,-0.193854,0.563868,0.001418
1786181235.949675,0.004167,0.999986,-0.001693,0.004925,0.000030,-0.194033,0.564377,0.002446
1786181235.955496,0.005822,0.999986,-0.001689,0.004928,0.000042,-0.193571,0.564732,0.003882
1786181235.959841,0.004345,0.999986,-0.001696,0.004933,0.000047,-0.194293,0.565261,0.004422
1786181235.965711,0.005870,0.999986,-0.001720,0.004936,0.000028,-0.197087,0.565607,0.002287
1786181235.969660,0.003949,0.999986,-0.001726,0.004936,0.000026,-0.197750,0.565602,0.002057
1786181235.975493,0.005833,0.999986,-0.001728,0.004926,0.000030,-0.198010,0.564531,0.002433
1786181235.979863,0.004370,0.999986,-0.001727,0.004926,0.000032,-0.197938,0.564528,0.002712
1786181235.985330,0.005468,0.999986,-0.001741,0.004938,0.000024,-0.199530,0.565855,0.001721
1786181235.989645,0.004315,0.999986,-0.001761,0.004943,0.000022,-0.201835,0.566377,0.001468
1786181235.995494,0.005849,0.999986,-0.001748,0.004939,0.000031,-0.200303,0.566019,0.002556
1786181235.999561,0.004067,0.999986,-0.001748,0.004937,0.000029,-0.200241,0.565766,0.002320
1786181236.005501,0.005939,0.999986,-0.001750,0.004931,0.000026,-0.200513,0.565035,0.001976
1786181236.009779,0.004278,0.999986,-0.001756,0.004926,0.000024,-0.201232,0.564508,0.001729
1786181236.015499,0.005721,0.999986,-0.001786,0.004935,0.000021,-0.204636,0.565549,0.001391
1786181236.019589,0.004089,0.999986,-0.001781,0.004942,0.000036,-0.204055,0.566301,0.003147
1786181236.025482,0.005893,0.999986,-0.001777,0.004948,0.000040,-0.203598,0.567017,0.003521
1786181236.029649,0.004167,0.999986,-0.001770,0.004946,0.000051,-0.202757,0.566763,0.004805
1786181236.035372,0.005723,0.999986,-0.001769,0.004943,0.000039,-0.202680,0.566404,0.003424
1786181236.039662,0.004291,0.999986,-0.001773,0.004938,0.000036,-0.203138,0.565876,0.003176
1786181236.045502,0.005840,0.999986,-0.001763,0.004926,0.000037,-0.201976,0.564445,0.003197
1786181236.049879,0.004377,0.999986,-0.001771,0.004928,0.000041,-0.202970,0.564711,0.003743
1786181236.055276,0.005397,0.999986,-0.001753,0.004928,0.000041,-0.200909,0.564706,0.003758
1786181236.059737,0.004461,0.999986,-0.001755,0.004928,0.000046,-0.201105,0.564704,0.004314
1786181236.065500,0.005764,0.999986,-0.001733,0.004919,0.000056,-0.198541,0.563648,0.005389
1786181236.069780,0.004280,0.999986,-0.001725,0.004916,0.000053,-0.197692,0.563382,0.005141
1786181236.075496,0.005716,0.999986,-0.001722,0.004913,0.000057,-0.197249,0.563029,0.005507
1786181236.079648,0.004152,0.999986,-0.001719,0.004909,0.000061,-0.196925,0.562521,0.006027
1786181236.085497,0.005850,0.999986,-0.001727,0.004915,0.000055,-0.197910,0.563227,0.005326
1786181236.089671,0.004174,0.999986,-0.001720,0.004913,0.000053,-0.197083,0.562968,0.005084
1786181236.095496,0.005825,0.999986,-0.001729,0.004913,0.000062,-0.198046,0.562967,0.006166
1786181236.099878,0.004382,0.999986,-0.001728,0.004913,0.000053,-0.197988,0.562960,0.005109
1786181236.105496,0.005618,0.999986,-0.001736,0.004916,0.000056,-0.198924,0.563299,0.005466
1786181236.109659,0.004163,0.999986,-0.001740,0.004916,0.000056,-0.199366,0.563295,0.005477
1786181236.115493,0.005834,0.999986,-0.001736,0.004906,0.000069,-0.198904,0.562227,0.006921
1786181236.119701,0.004208,0.999986,-0.001735,0.004906,0.000067,-0.198840,0.562223,0.006676
1786181236.125497,0.005796,0.999986,-0.001732,0.004906,0.000067,-0.198394,0.562218,0.006692
1786181236.129735,0.004237,0.999986,-0.001720,0.004904,0.000071,-0.197029,0.561958,0.007222
1786181236.135484,0.005749,0.999986,-0.001716,0.004910,0.000075,-0.196583,0.562656,0.007586
1786181236.139497,0.004013,0.999987,-0.001702,0.004908,0.000083,-0.195040,0.562411,0.008578
1786181236.145509,0.006011,0.999987,-0.001682,0.004905,0.000083,-0.192744,0.562039,0.008595
1786181236.149614,0.004105,0.999987,-0.001695,0.004900,0.000079,-0.194187,0.561533,0.008107
1786181236.155524,0.005911,0.999987,-0.001675,0.004894,0.000082,-0.191925,0.560807,0.008487
1786181236.159755,0.004231,0.999987,-0.001670,0.004894,0.000078,-0.191347,0.560802,0.007982
1786181236.165497,0.005741,0.999987,-0.001675,0.004891,0.000078,-0.191957,0.560447,0.007999
1786181236.169764,0.004267,0.999987,-0.001670,0.004888,0.000083,-0.191363,0.560184,0.008532
1786181236.175509,0.005746,0.999987,-0.001682,0.004898,0.000083,-0.192675,0.561232,0.008545
1786181236.179602,0.004092,0.999987,-0.001686,0.004900,0.000083,-0.193110,0.561478,0.008555
1786181236.185495,0.005894,0.999987,-0.001704,0.004900,0.000089,-0.195168,0.561475,0.009291
1786181236.189941,0.004446,0.999987,-0.001703,0.004895,0.000092,-0.195095,0.560930,0.009576
1786181236.195535,0.005594,0.999987,-0.001714,0.004898,0.000092,-0.196372,0.561266,0.009590
1786181236.199533,0.003998,0.999987,-0.001711,0.004898,0.000096,-0.196060,0.561265,0.010089
1786181236.205498,0.005966,0.999987,-0.001691,0.004895,0.000100,-0.193777,0.560897,0.010471
1786181236.209941,0.004443,0.999987,-0.001688,0.004899,0.000097,-0.193438,0.561435,0.010210
1786181236.215497,0.005555,0.999987,-0.001697,0.004896,0.000098,-0.194367,0.561091,0.010227
1786181236.219633,0.004136,0.999987,-0.001681,0.004887,0.000098,-0.192535,0.560078,0.010242
1786181236.225528,0.005896,0.999987,-0.001661,0.004878,0.000095,-0.190286,0.558992,0.009902
1786181236.229580,0.004051,0.999987,-0.001658,0.004878,0.000092,-0.189977,0.558988,0.009665
1786181236.235491,0.005911,0.999987,-0.001654,0.004881,0.000086,-0.189529,0.559341,0.008959
1786181236.239555,0.004063,0.999987,-0.001649,0.004883,0.000099,-0.188955,0.559590,0.010457
1786181236.245498,0.005944,0.999987,-0.001652,0.004893,0.000099,-0.189223,0.560674,0.010470
1786181236.249746,0.004248,0.999987,-0.001651,0.004893,0.000102,-0.189153,0.560671,0.010741
1786181236.255484,0.005738,0.999987,-0.001650,0.004877,0.000090,-0.189076,0.558910,0.009362
1786181236.259928,0.004444,0.999987,-0.001645,0.004868,0.000092,-0.188461,0.557823,0.009649
1786181236.265211,0.005283,0.999987,-0.001633,0.004871,0.000081,-0.187100,0.558136,0.008372
1786181236.269822,0.004611,0.999987,-0.001637,0.004870,0.000093,-0.187576,0.558137,0.009792
1786181236.275353,0.005530,0.999987,-0.001628,0.004870,0.000108,-0.186459,0.558138,0.011495
1786181236.279654,0.004301,0.999987,-0.001613,0.004873,0.000122,-0.184801,0.558402,0.013081
1786181236.285512,0.005858,0.999987,-0.001616,0.004876,0.000119,-0.185069,0.558753,0.012739
1786181236.289773,0.004261,0.999987,-0.001610,0.004869,0.000117,-0.184484,0.557969,0.012493
1786181236.295496,0.005722,0.999987,-0.001610,0.004866,0.000105,-0.184407,0.557610,0.011113
1786181236.299710,0.004214,0.999987,-0.001605,0.004866,0.000107,-0.183823,0.557607,0.011381
1786181236.305482,0.005772,0.999987,-0.001595,0.004869,0.000123,-0.182657,0.557960,0.013158
1786181236.309770,0.004288,0.999987,-0.001605,0.004876,0.000125,-0.183896,0.558743,0.013429
1786181236.315494,0.005723,0.999987,-0.001601,0.004876,0.000131,-0.183449,0.558740,0.014143
1786181236.319811,0.004318,0.999987,-0.001594,0.004871,0.000122,-0.182600,0.558206,0.013103
1786181236.325500,0.005689,0.999987,-0.001572,0.004856,0.000122,-0.180080,0.556465,0.013124
1786181236.329735,0.004235,0.999987,-0.001578,0.004854,0.000113,-0.180798,0.556200,0.012102
1786181236.335542,0.005806,0.999987,-0.001596,0.004863,0.000098,-0.182850,0.557253,0.010343
1786181236.339529,0.003987,0.999987,-0.001604,0.004871,0.000100,-0.183758,0.558223,0.010594
1786181236.345503,0.005974,0.999987,-0.001606,0.004878,0.000113,-0.184014,0.558952,0.012067
1786181236.349614,0.004111,0.999987,-0.001606,0.004884,0.000120,-0.183941,0.559704,0.012828
1786181236.355510,0.005896,0.999987,-0.001595,0.004881,0.000120,-0.182768,0.559339,0.012846
1786181236.359945,0.004435,0.999987,-0.001590,0.004871,0.000113,-0.182164,0.558250,0.012049
1786181236.365387,0.005442,0.999987,-0.001589,0.004866,0.000101,-0.182091,0.557577,0.010738
1786181236.369615,0.004228,0.999987,-0.001600,0.004870,0.000102,-0.183315,0.558089,0.010747
1786181236.375492,0.005877,0.999987,-0.001606,0.004876,0.000111,-0.183928,0.558805,0.011837
1786181236.379741,0.004249,0.999987,-0.001609,0.004879,0.000120,-0.184370,0.559064,0.012886
1786181236.385525,0.005783,0.999987,-0.001602,0.004875,0.000127,-0.183565,0.558709,0.013609
1786181236.389605,0.004081,0.999987,-0.001600,0.004871,0.000118,-0.183261,0.558204,0.012625
1786181236.395485,0.005879,0.999987,-0.001590,0.004858,0.000118,-0.182092,0.556764,0.012646
1786181236.399958,0.004473,0.999987,-0.001584,0.004856,0.000111,-0.181483,0.556484,0.011840
1786181236.405489,0.005531,0.999987,-0.001616,0.004871,0.000108,-0.185112,0.558166,0.011512
1786181236.409864,0.004375,0.999987,-0.001613,0.004871,0.000111,-0.184773,0.558163,0.011791
1786181236.415496,0.005633,0.999987,-0.001597,0.004865,0.000123,-0.182951,0.557476,0.013184
1786181236.419782,0.004285,0.999987,-0.001590,0.004862,0.000121,-0.182102,0.557210,0.012935
1786181236.425494,0.005712,0.999987,-0.001577,0.004850,0.000109,-0.180630,0.555806,0.011561
1786181236.429577,0.004083,0.999987,-0.001581,0.004846,0.000102,-0.181071,0.555302,0.010826
1786181236.435512,0.005936,0.999987,-0.001577,0.004843,0.000102,-0.180615,0.554934,0.010843
1786181236.439760,0.004247,0.999987,-0.001578,0.004847,0.000107,-0.180802,0.555451,0.011372
1786181236.445527,0.005767,0.999987,-0.001568,0.004844,0.000113,-0.179648,0.555096,0.012093
1786181236.449818,0.004291,0.999987,-0.001568,0.004846,0.000132,-0.179559,0.555361,0.014199
1786181236.455526,0.005708,0.999987,-0.001555,0.004849,0.000125,-0.178082,0.555702,0.013517
1786181236.459557,0.004031,0.999987,-0.001556,0.004847,0.000121,-0.178269,0.555451,0.013037
1786181236.465489,0.005932,0.999987,-0.001559,0.004844,0.000106,-0.178555,0.555079,0.011244
1786181236.469794,0.004305,0.999987,-0.001563,0.004841,0.000110,-0.179007,0.554814,0.011782
1786181236.475332,0.005539,0.999987,-0.001574,0.004850,0.000111,-0.180272,0.555823,0.011794
1786181236.479747,0.004415,0.999987,-0.001582,0.004855,0.000115,-0.181274,0.556360,0.012343
1786181236.485499,0.005752,0.999987,-0.001569,0.004852,0.000125,-0.179769,0.556008,0.013414
1786181236.489734,0.004235,0.999987,-0.001571,0.004852,0.000127,-0.179958,0.556005,0.013684
1786181236.495514,0.005781,0.999987,-0.001564,0.004846,0.000133,-0.179154,0.555297,0.014407
1786181236.499805,0.004291,0.999987,-0.001547,0.004836,0.000133,-0.177252,0.554245,0.014423
1786181236.505491,0.005686,0.999987,-0.001559,0.004836,0.000131,-0.178554,0.554239,0.014091
1786181236.510277,0.004786,0.999987,-0.001538,0.004834,0.000143,-0.176127,0.553948,0.015566
1786181236.515355,0.005078,0.999987,-0.001526,0.004834,0.000149,-0.174801,0.553945,0.016200
